match_id,season,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,striker_id,non_striker_id,bowler_id
1082598,2017,1,16.3,Royal Challengers Bangalore,Kings XI Punjab,AB de Villiers,STR Binny,MP Stoinis,6,0,,,,,,,,,,c4487b84,bd17b45f,d9273ee7
548366,2012,1,12.5,Deccan Chargers,Kings XI Punjab,S Dhawan,CL White,P Awana,1,0,,,,,,,,,,0a476045,d0513f63,1a0c3177
419133,2009/10,2,4.4,Chennai Super Kings,Royal Challengers Bangalore,M Vijay,ML Hayden,DW Steyn,2,0,,,,,,,,,,4b57e452,d8699ab7,8fd1a8f5
980901,2016,2,5.5,Rising Pune Supergiants,Mumbai Indians,AM Rahane,F du Plessis,JJ Bumrah,1,1,,1.0,,,,,,,,29e95537,3355b542,462411b3
392199,2009,2,16.1,Royal Challengers Bangalore,Kolkata Knight Riders,RE van der Merwe,MV Boucher,CH Gayle,0,0,,,,,,,,,,05c2ca46,f3cb53a1,db584dad
419146,2009/10,2,6.4,Kings XI Punjab,Mumbai Indians,KC Sangakkara,AB Barath,R McLaren,1,0,,,,,,,,,,6b71e6cf,d3a3e82d,c654af19
392228,2009,2,9.1,Deccan Chargers,Kolkata Knight Riders,AC Gilchrist,HH Gibbs,BJ Hodge,0,0,,,,,,,,,,2b6e6dec,e1d1b294,b57f8a9a
392200,2009,1,0.6,Kings XI Punjab,Mumbai Indians,K Goel,RS Bopara,Z Khan,0,0,,,,,,,,,,a1f1829d,7ca5e05d,91a4a398
1304110,2022,2,2.5,Punjab Kings,Delhi Capitals,S Dhawan,JM Bairstow,KK Ahmed,0,0,,,,,,,,,,0a476045,abb83e27,a2f46292
548351,2012,1,16.6,Mumbai Indians,Pune Warriors,KD Karthik,SL Malinga,AB Dinda,1,0,,,,,,,,,,c03f1114,a12e1d51,66b30f71
548376,2012,2,3.7,Royal Challengers Bangalore,Deccan Chargers,V Kohli,TM Dilshan,MS Gony,0,0,,,,,,,,,,ba607b88,5bdcdb72,ae78bc32
1216520,2020/21,2,18.3,Kings XI Punjab,Kolkata Knight Riders,N Pooran,Mandeep Singh,LH Ferguson,1,0,,,,,,,,,,3241e3fd,c3a96caf,2f9d0389
1254060,2021,1,19.1,Kolkata Knight Riders,Sunrisers Hyderabad,KD Karthik,Shakib Al Hasan,B Kumar,6,0,,,,,,,,,,c03f1114,7dc35884,2e81a32d
335995,2007/08,1,19.4,Delhi Daredevils,Kings XI Punjab,MF Maharoof,VY Mahesh,IK Pathan,1,0,,,,,,,,,,ab89348d,93a17209,5fa06777
548356,2012,1,3.5,Deccan Chargers,Royal Challengers Bangalore,S Dhawan,DJ Harris,A Mithun,1,0,,,,,,,,,,0a476045,39f82db3,66cf56a5
336017,2007/08,2,17.2,Delhi Daredevils,Kolkata Knight Riders,A Mishra,VY Mahesh,LR Shukla,0,0,,,,,,caught,A Mishra,,,6b19d823,93a17209,b1451597
1175370,2019,2,7.7,Chennai Super Kings,Mumbai Indians,KM Jadhav,MS Dhoni,RD Chahar,4,0,,,,,,,,,,99d63244,4a8a2e3b,2ed569a0
1216512,2020/21,2,19.4,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner,Rashid Khan,AD Russell,4,0,,,,,,,,,,dcce6f09,5f547c8b,bbd41817
598029,2013,2,18.3,Mumbai Indians,Kolkata Knight Riders,KA Pollard,AT Rayudu,L Balaji,1,0,,,,,,,,,,a757b0d8,70d205c9,b2b50355
1216529,2020/21,2,15.2,Mumbai Indians,Delhi Capitals,HH Pandya,Ishan Kishan,MP Stoinis,0,0,,,,,,caught,HH Pandya,,,dbe50b21,752f7486,d9273ee7
1304104,2022,1,9.2,Rajasthan Royals,Delhi Capitals,D Padikkal,R Ashwin,Kuldeep Yadav,0,0,,,,,,,,,,2c25d4f5,495d42a5,8d2c70ad
734029,2014,2,7.3,Sunrisers Hyderabad,Chennai Super Kings,DA Warner,S Dhawan,R Ashwin,1,0,,,,,,,,,,dcce6f09,0a476045,495d42a5
598059,2013,2,12.5,Kings XI Punjab,Delhi Daredevils,DJ Hussey,DA Miller,UT Yadav,0,0,,,,,,,,,,fd835ab3,d67d5f00,cc1e8c68
501209,2011,1,19.4,Rajasthan Royals,Kolkata Knight Riders,LRPL Taylor,J Botha,B Lee,1,0,,,,,,,,,,b61a3e1a,7c503806,dd09ff8e
392184,2009,2,0.2,Deccan Chargers,Kolkata Knight Riders,AC Gilchrist,HH Gibbs,AB Dinda,0,0,,,,,,,,,,2b6e6dec,e1d1b294,66b30f71
598013,2013,1,12.1,Kolkata Knight Riders,Sunrisers Hyderabad,JH Kallis,G Gambhir,NLTC Perera,1,0,,,,,,,,,,86dc8f2e,bb345e0b,0f12f9df
419154,2009/10,1,8.4,Rajasthan Royals,Royal Challengers Bangalore,AA Jhunjhunwala,SR Watson,JH Kallis,0,0,,,,,,,,,,2815fe50,4329fbb5,86dc8f2e
829773,2015,2,12.3,Chennai Super Kings,Sunrisers Hyderabad,F du Plessis,MS Dhoni,A Ashish Reddy,1,0,,,,,,,,,,3355b542,4a8a2e3b,1c2a64cd
1216506,2020/21,2,15.4,Chennai Super Kings,Kings XI Punjab,AT Rayudu,RD Gaikwad,Ravi Bishnoi,1,0,,,,,,,,,,70d205c9,45a43fe2,df064e1a
336014,2007/08,1,8.7,Kolkata Knight Riders,Deccan Chargers,A Chopra,SC Ganguly,Y Venugopal Rao,2,0,,,,,,,,,,e249fdaa,725529bc,fe763256
729295,2014,1,2.5,Kings XI Punjab,Sunrisers Hyderabad,V Sehwag,CA Pujara,IK Pathan,0,0,,,,,,,,,,8ba8195d,d4f9dbd4,5fa06777
419136,2009/10,2,12.4,Royal Challengers Bangalore,Kings XI Punjab,KP Pietersen,V Kohli,IK Pathan,0,0,,,,,,,,,,39f01cdb,ba607b88,5fa06777
1178393,2019,2,4.5,Kings XI Punjab,Chennai Super Kings,KL Rahul,SN Khan,DL Chahar,6,0,,,,,,,,,,b17e2f24,f088b960,23eeb873
336017,2007/08,1,13.7,Kolkata Knight Riders,Delhi Daredevils,DJ Hussey,T Taibu,VY Mahesh,0,0,,,,,,,,,,fd835ab3,75de770f,93a17209
1304075,2022,2,16.6,Gujarat Titans,Chennai Super Kings,DA Miller,Rashid Khan,DJ Bravo,0,0,,,,,,,,,,d67d5f00,5f547c8b,87e562a9
1304049,2022,2,16.3,Punjab Kings,Royal Challengers Bangalore,M Shahrukh Khan,OF Smith,HV Patel,0,0,,,,,,,,,,7dcb9bc9,23cca426,f986ca1a
1216524,2020/21,2,14.7,Delhi Capitals,Sunrisers Hyderabad,RR Pant,K Rabada,JO Holder,1,0,,,,,,,,,,919a3be2,e62dd25d,0f721006
548346,2012,1,7.1,Deccan Chargers,Mumbai Indians,S Dhawan,IR Jaggi,Harbhajan Singh,1,0,,,,,,,,,,0a476045,dded65e7,8b5b6769
1082635,2017,1,2.3,Mumbai Indians,Delhi Daredevils,LMP Simmons,PA Patel,Z Khan,1,0,,,,,,,,,,89f64c19,b5da6c24,91a4a398
548313,2012,1,2.6,Pune Warriors,Kings XI Punjab,JD Ryder,SC Ganguly,P Kumar,1,0,,,,,,,,,,91ffa6c6,725529bc,e938e1bc
419162,2009/10,2,13.4,Royal Challengers Bangalore,Mumbai Indians,MK Pandey,LRPL Taylor,KA Pollard,0,0,,,,,,caught,MK Pandey,,,93b4fc78,b61a3e1a,a757b0d8
829763,2015,1,5.4,Royal Challengers Bangalore,Rajasthan Royals,AB de Villiers,Mandeep Singh,SR Watson,0,0,,,,,,,,,,c4487b84,c3a96caf,4329fbb5
734019,2014,2,2.6,Kings XI Punjab,Delhi Daredevils,M Vohra,V Sehwag,WD Parnell,6,0,,,,,,,,,,c03e2850,8ba8195d,3a60e0b5
598052,2013,2,4.5,Rajasthan Royals,Kings XI Punjab,SR Watson,AM Rahane,P Awana,1,0,,,,,,,,,,4329fbb5,29e95537,1a0c3177
598067,2013,2,11.1,Delhi Daredevils,Pune Warriors,CM Gautam,IK Pathan,B Kumar,0,0,,,,,,,,,,30a2649b,5fa06777,2e81a32d
548379,2012,1,7.5,Chennai Super Kings,Mumbai Indians,S Badrinath,MEK Hussey,KA Pollard,0,1,,,,1.0,,,,,,3576e47e,48fd7349,a757b0d8
981003,2016,1,2.3,Sunrisers Hyderabad,Delhi Daredevils,S Dhawan,DA Warner,Z Khan,1,0,,,,,,,,,,0a476045,dcce6f09,91a4a398
1304076,2022,2,19.3,Kolkata Knight Riders,Rajasthan Royals,CV Varun,UT Yadav,OC McCoy,1,0,,,,,,,,,,5b7ab5a9,cc1e8c68,529eb9e0
734021,2014,2,12.6,Sunrisers Hyderabad,Royal Challengers Bangalore,DA Warner,NV Ojha,M Muralitharan,0,0,,,,,,,,,,dcce6f09,890946a0,4ba44e19
598037,2013,2,11.2,Kings XI Punjab,Mumbai Indians,Azhar Mahmood,DA Miller,Harbhajan Singh,0,0,,,,,,,,,,9a158001,d67d5f00,8b5b6769
335984,2007/08,2,4.5,Delhi Daredevils,Rajasthan Royals,G Gambhir,S Dhawan,MM Patel,0,0,,,,,,,,,,bb345e0b,0a476045,f0f628c7
419106,2009/10,1,1.1,Kolkata Knight Riders,Deccan Chargers,CA Pujara,BJ Hodge,RP Singh,0,0,,,,,,,,,,d4f9dbd4,b57f8a9a,c3d1402f
598044,2013,1,18.4,Delhi Daredevils,Sunrisers Hyderabad,UT Yadav,A Nehra,DW Steyn,0,0,,,,,,,,,,cc1e8c68,96fd40ae,8fd1a8f5
1216507,2020/21,2,2.1,Rajasthan Royals,Sunrisers Hyderabad,SPD Smith,JC Buttler,Sandeep Sharma,0,0,,,,,,,,,,30a45b23,99b75528,ce820073
1136605,2018,1,3.3,Delhi Daredevils,Royal Challengers Bangalore,RR Pant,SS Iyer,TG Southee,0,1,1.0,,,,,,,,,919a3be2,85ec8e33,13c35c9e
419160,2009/10,2,1.3,Delhi Daredevils,Deccan Chargers,TM Dilshan,V Sehwag,MR Marsh,0,0,,,,,,,,,,5bdcdb72,8ba8195d,3d8feaf8
501214,2011,1,14.6,Rajasthan Royals,Kolkata Knight Riders,SK Trivedi,SK Warne,Shakib Al Hasan,0,0,,,,,,,,,,3d7e087f,bb18be76,7dc35884
1178422,2019,2,12.1,Mumbai Indians,Kolkata Knight Riders,KA Pollard,HH Pandya,HF Gurney,1,0,,,,,,,,,,a757b0d8,dbe50b21,e412cb64
1304090,2022,1,7.5,Rajasthan Royals,Mumbai Indians,DJ Mitchell,JC Buttler,K Kartikeya,0,0,,,,,,,,,,eade4650,99b75528,f6d8a7ab
1254071,2021,1,13.6,Punjab Kings,Sunrisers Hyderabad,M Shahrukh Khan,FA Allen,Abhishek Sharma,0,1,1.0,,,,,,,,,7dcb9bc9,b52ffbbd,f29185a1
1175358,2019,2,18.8,Mumbai Indians,Delhi Capitals,MJ McClenaghan,Rasikh Salam,K Rabada,1,0,,,,,,,,,,51a3c5ef,b8527c3d,e62dd25d
501213,2011,1,8.3,Pune Warriors,Delhi Daredevils,M Manhas,JD Ryder,JR Hopes,0,0,,,,,,caught,M Manhas,,,c42aaf71,91ffa6c6,2498e163
336000,2007/08,1,6.3,Rajasthan Royals,Kolkata Knight Riders,SA Asnodkar,M Kaif,AB Agarkar,0,0,,,,,,,,,,ae091d39,d84378a4,fa463154
829761,2015,2,7.6,Delhi Daredevils,Kolkata Knight Riders,SS Iyer,MK Tiwary,PP Chawla,1,0,,,,,,,,,,85ec8e33,26e5cabf,98ae73b1
1254064,2021,2,11.2,Rajasthan Royals,Delhi Capitals,R Tewatia,DA Miller,TK Curran,0,0,,,,,,,,,,39a2dfa8,d67d5f00,e86754b2
1136574,2018,1,3.6,Mumbai Indians,Royal Challengers Bangalore,E Lewis,RG Sharma,Washington Sundar,4,0,,,,,,,,,,0ebfb1ad,740742ef,f19ccfad
419144,2009/10,2,16.5,Delhi Daredevils,Kolkata Knight Riders,KD Karthik,MF Maharoof,BAW Mendis,1,0,,,,,,,,,,c03f1114,ab89348d,ea0cdc12
1082601,2017,1,0.4,Kings XI Punjab,Kolkata Knight Riders,HM Amla,M Vohra,TA Boult,2,0,,,,,,,,,,e798611a,c03e2850,a818c1be
419154,2009/10,1,9.5,Rajasthan Royals,Royal Challengers Bangalore,AA Jhunjhunwala,SR Watson,A Kumble,1,0,,,,,,,,,,2815fe50,4329fbb5,0c2730df
1304086,2022,1,12.6,Sunrisers Hyderabad,Gujarat Titans,Abhishek Sharma,AK Markram,Yash Dayal,0,0,,,,,,,,,,f29185a1,6a26221c,7210d461
1254108,2021,2,12.6,Mumbai Indians,Royal Challengers Bangalore,SA Yadav,KH Pandya,HV Patel,1,0,,,,,,,,,,271f83cd,5b8c830e,f986ca1a
733997,2014,1,18.2,Kings XI Punjab,Kolkata Knight Riders,MG Johnson,GJ Bailey,UT Yadav,0,0,,,,,,,,,,f5180fe6,5056011d,cc1e8c68
980933,2016,1,3.1,Delhi Daredevils,Mumbai Indians,SS Iyer,SV Samson,MJ McClenaghan,1,0,,,,,,,,,,85ec8e33,a4cc73aa,51a3c5ef
392236,2009,2,14.5,Deccan Chargers,Royal Challengers Bangalore,A Symonds,RG Sharma,B Akhil,1,0,,,,,,,,,,bd77eb62,740742ef,af7dadf7
419139,2009/10,1,19.1,Kolkata Knight Riders,Kings XI Punjab,AD Mathews,DJ Hussey,SJ Srivastava,0,1,1.0,,,,,,,,,896d78ad,fd835ab3,2049f3a0
598020,2013,2,14.2,Delhi Daredevils,Chennai Super Kings,KM Jadhav,M Morkel,RA Jadeja,4,0,,,,,,,,,,99d63244,5bb5a915,fe93fd9d
1304111,2022,2,2.3,Mumbai Indians,Sunrisers Hyderabad,RG Sharma,Ishan Kishan,Washington Sundar,0,0,,,,,,,,,,740742ef,752f7486,f19ccfad
1254064,2021,2,14.1,Rajasthan Royals,Delhi Capitals,DA Miller,R Tewatia,K Rabada,1,0,,,,,,,,,,d67d5f00,39a2dfa8,e62dd25d
1304082,2022,1,1.6,Royal Challengers Bangalore,Sunrisers Hyderabad,GJ Maxwell,Anuj Rawat,M Jansen,0,1,1.0,,,,,,,,,b681e71e,c8f5f961,81c36ee9
392220,2009,2,18.2,Rajasthan Royals,Deccan Chargers,MM Patel,RA Jadeja,WPUJC Vaas,1,0,,,,,,,,,,f0f628c7,fe93fd9d,bcce309e
734001,2014,2,11.6,Mumbai Indians,Sunrisers Hyderabad,AT Rayudu,LMP Simmons,IK Pathan,1,0,,,,,,,,,,70d205c9,89f64c19,5fa06777
548318,2012,2,3.6,Chennai Super Kings,Royal Challengers Bangalore,F du Plessis,M Vijay,Z Khan,1,0,,,,,,,,,,3355b542,4b57e452,91a4a398
336036,2007/08,1,7.1,Mumbai Indians,Rajasthan Royals,ST Jayasuriya,SR Tendulkar,YK Pathan,2,0,,,,,,,,,,f233bbb4,d2c2b2d5,3c6ffae8
1304094,2022,1,7.5,Gujarat Titans,Punjab Kings,DA Miller,B Sai Sudharsan,LS Livingstone,2,0,,,,,,,,,,d67d5f00,d5130a30,50c6bc2b
1181768,2019,2,3.6,Chennai Super Kings,Mumbai Indians,F du Plessis,SR Watson,KH Pandya,0,0,,,,,,stumped,F du Plessis,,,3355b542,4329fbb5,5b8c830e
1216509,2020/21,1,6.4,Chennai Super Kings,Delhi Capitals,F du Plessis,SR Watson,AR Patel,1,0,,,,,,,,,,3355b542,4329fbb5,2e171977
1175358,2019,2,9.2,Mumbai Indians,Delhi Capitals,Yuvraj Singh,KA Pollard,AR Patel,1,0,,,,,,,,,,1c914163,a757b0d8,2e171977
336028,2007/08,2,3.5,Mumbai Indians,Kings XI Punjab,DR Smith,SR Tendulkar,IK Pathan,0,1,,,,1.0,,,,,,35205dfc,d2c2b2d5,5fa06777
734007,2014,1,14.5,Sunrisers Hyderabad,Kings XI Punjab,NV Ojha,DA Warner,R Dhawan,1,0,,,,,,,,,,890946a0,dcce6f09,26a85969
419164,2009/10,1,16.5,Deccan Chargers,Royal Challengers Bangalore,RJ Harris,R Sharma,ND Doshi,0,0,,,,,,,,,,12eddf28,5d9a1a73,6ec424a9
335993,2007/08,2,15.2,Chennai Super Kings,Kolkata Knight Riders,ML Hayden,MS Dhoni,I Sharma,0,5,5.0,,,,,,,,,d8699ab7,4a8a2e3b,5bb1a1c4
501270,2011,2,2.6,Mumbai Indians,Royal Challengers Bangalore,SR Tendulkar,AC Blizzard,CH Gayle,1,0,,,,,,,,,,d2c2b2d5,1efb8a28,db584dad
1216544,2020/21,1,15.8,Royal Challengers Bangalore,Chennai Super Kings,AB de Villiers,V Kohli,Monu Kumar,4,0,,,,,,,,,,c4487b84,ba607b88,fb24e76c
336019,2007/08,1,3.2,Kings XI Punjab,Rajasthan Royals,SE Marsh,JR Hopes,SR Watson,4,0,,,,,,,,,,508a1ea7,2498e163,4329fbb5
501212,2011,1,2.2,Deccan Chargers,Kings XI Punjab,S Dhawan,KC Sangakkara,P Kumar,0,0,,,,,,,,,,0a476045,6b71e6cf,e938e1bc
548367,2012,1,16.5,Royal Challengers Bangalore,Mumbai Indians,MA Agarwal,TM Dilshan,SL Malinga,1,0,,,,,,,,,,00ea847a,5bdcdb72,a12e1d51
597998,2013,2,8.6,Kolkata Knight Riders,Delhi Daredevils,MK Tiwary,G Gambhir,J Botha,1,0,,,,,,,,,,26e5cabf,bb345e0b,7c503806
1216499,2020/21,2,4.1,Mumbai Indians,Royal Challengers Bangalore,Ishan Kishan,Q de Kock,Washington Sundar,1,0,,,,,,,,,,752f7486,372455c4,f19ccfad
734025,2014,1,0.7,Kings XI Punjab,Mumbai Indians,V Sehwag,M Vohra,P Kumar,0,0,,,,,,,,,,8ba8195d,c03e2850,e938e1bc
1237177,2020/21,2,7.4,Delhi Capitals,Mumbai Indians,MP Stoinis,RR Pant,KH Pandya,1,0,,,,,,,,,,d9273ee7,919a3be2,5b8c830e
501262,2011,2,7.1,Kolkata Knight Riders,Pune Warriors,G Gambhir,MK Tiwary,B Kumar,2,0,,,,,,,,,,bb345e0b,26e5cabf,2e81a32d
1312200,2022,1,8.6,Rajasthan Royals,Gujarat Titans,D Padikkal,JC Buttler,HH Pandya,0,0,,,,,,,,,,2c25d4f5,99b75528,dbe50b21
1254098,2021,2,13.4,Chennai Super Kings,Kolkata Knight Riders,MM Ali,AT Rayudu,CV Varun,1,0,,,,,,,,,,bb351c23,70d205c9,5b7ab5a9
392230,2009,1,15.4,Delhi Daredevils,Rajasthan Royals,TM Dilshan,AB de Villiers,YK Pathan,0,0,,,,,,,,,,5bdcdb72,c4487b84,3c6ffae8
1136576,2018,1,12.1,Kings XI Punjab,Sunrisers Hyderabad,CH Gayle,KK Nair,CJ Jordan,1,0,,,,,,,,,,db584dad,944533a5,ffe699c0
1216493,2020/21,1,6.2,Delhi Capitals,Kings XI Punjab,SS Iyer,RR Pant,K Gowtham,0,0,,,,,,,,,,85ec8e33,919a3be2,90de905a
1175366,2019,2,19.2,Royal Challengers Bangalore,Sunrisers Hyderabad,YS Chahal,Mohammed Siraj,Sandeep Sharma,1,0,,,,,,,,,,57ee1fde,2f49c897,ce820073
1254089,2021,1,12.5,Chennai Super Kings,Rajasthan Royals,MM Ali,RD Gaikwad,M Markande,2,0,,,,,,,,,,bb351c23,45a43fe2,a9fd84fb
419141,2009/10,1,11.2,Rajasthan Royals,Deccan Chargers,YK Pathan,SR Watson,Harmeet Singh,2,0,,,,,,,,,,3c6ffae8,4329fbb5,2a72fd4f
336033,2007/08,1,3.5,Rajasthan Royals,Chennai Super Kings,GC Smith,SA Asnodkar,MS Gony,2,0,,,,,,,,,,72861603,ae091d39,ae78bc32
548327,2012,2,3.1,Royal Challengers Bangalore,Pune Warriors,CH Gayle,MA Agarwal,A Nehra,1,0,,,,,,,,,,db584dad,00ea847a,96fd40ae
419150,2009/10,1,7.3,Mumbai Indians,Rajasthan Royals,JP Duminy,SR Tendulkar,SK Warne,1,0,,,,,,,,,,2e8994e7,d2c2b2d5,bb18be76
336015,2007/08,1,7.1,Delhi Daredevils,Rajasthan Royals,AB de Villiers,G Gambhir,SK Trivedi,1,0,,,,,,,,,,c4487b84,bb345e0b,3d7e087f
501244,2011,2,19.4,Kings XI Punjab,Royal Challengers Bangalore,P Kumar,L Ablish,A Mithun,4,0,,,,,,,,,,e938e1bc,8b9704ae,66cf56a5
598047,2013,1,18.2,Pune Warriors,Rajasthan Royals,MR Marsh,AD Mathews,KK Cooper,1,0,,,,,,,,,,3d8feaf8,896d78ad,557153ca
1216531,2020/21,2,5.5,Kings XI Punjab,Royal Challengers Bangalore,MA Agarwal,KL Rahul,I Udana,6,0,,,,,,,,,,00ea847a,b17e2f24,ac5ae4af
419139,2009/10,1,1.6,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,CH Gayle,RR Powar,4,0,,,,,,,,,,725529bc,db584dad,5d096f3d
419163,2009/10,2,8.4,Deccan Chargers,Chennai Super Kings,HH Gibbs,A Symonds,M Muralitharan,2,0,,,,,,,,,,e1d1b294,bd77eb62,4ba44e19
419125,2009/10,2,1.6,Mumbai Indians,Chennai Super Kings,SR Tendulkar,S Dhawan,L Balaji,0,0,,,,,,,,,,d2c2b2d5,0a476045,b2b50355
829739,2015,1,6.3,Delhi Daredevils,Kolkata Knight Riders,SS Iyer,MK Tiwary,PP Chawla,1,0,,,,,,,,,,85ec8e33,26e5cabf,98ae73b1
980983,2016,2,17.4,Delhi Daredevils,Sunrisers Hyderabad,RR Pant,SV Samson,Mustafizur Rahman,0,0,,,,,,,,,,919a3be2,a4cc73aa,0a8fce53
419125,2009/10,2,9.4,Mumbai Indians,Chennai Super Kings,R Sathish,SR Tendulkar,M Muralitharan,1,0,,,,,,,,,,626c5379,d2c2b2d5,4ba44e19
598038,2013,1,10.2,Chennai Super Kings,Pune Warriors,S Badrinath,SK Raina,R Sharma,1,0,,,,,,,,,,3576e47e,1dc12ab9,5d9a1a73
392220,2009,2,10.4,Rajasthan Royals,Deccan Chargers,SA Asnodkar,YK Pathan,A Symonds,0,0,,,,,,,,,,ae091d39,3c6ffae8,bd77eb62
829801,2015,2,2.5,Delhi Daredevils,Chennai Super Kings,JP Duminy,SS Iyer,IC Pandey,0,0,,,,,,,,,,2e8994e7,85ec8e33,e0407c01
598017,2013,2,17.1,Royal Challengers Bangalore,Delhi Daredevils,KB Arun Karthik,V Kohli,M Morkel,1,0,,,,,,,,,,7daedf2f,ba607b88,5bb5a915
419135,2009/10,2,11.1,Deccan Chargers,Kolkata Knight Riders,A Symonds,HH Gibbs,MB Parmar,0,0,,,,,,,,,,bd77eb62,e1d1b294,86ae8ef2
501246,2011,1,13.6,Mumbai Indians,Delhi Daredevils,RG Sharma,AT Rayudu,AB Agarkar,0,1,,,,1.0,,,,,,740742ef,70d205c9,fa463154
336013,2007/08,2,8.3,Kings XI Punjab,Chennai Super Kings,SE Marsh,RR Sarwan,P Amarnath,0,0,,,,,,,,,,508a1ea7,36d33dd0,6ad3a659
598049,2013,1,15.2,Delhi Daredevils,Rajasthan Royals,BJ Rohrer,KM Jadhav,SK Trivedi,1,0,,,,,,,,,,27af6414,99d63244,3d7e087f
1136588,2018,1,18.3,Sunrisers Hyderabad,Rajasthan Royals,WP Saha,MK Pandey,JD Unadkat,2,0,,,,,,,,,,fe11caa6,93b4fc78,1e66c162
548363,2012,1,10.6,Mumbai Indians,Kolkata Knight Riders,HH Gibbs,RG Sharma,JH Kallis,1,0,,,,,,,,,,e1d1b294,740742ef,86dc8f2e
1082637,2017,1,10.6,Kings XI Punjab,Gujarat Lions,HM Amla,SE Marsh,Ankit Soni,2,0,,,,,,,,,,e798611a,508a1ea7,f18ba07f
392232,2009,1,6.1,Delhi Daredevils,Royal Challengers Bangalore,AB de Villiers,KD Karthik,B Akhil,4,0,,,,,,,,,,c4487b84,c03f1114,af7dadf7
1254095,2021,2,11.3,Royal Challengers Bangalore,Sunrisers Hyderabad,GJ Maxwell,D Padikkal,S Kaul,0,0,,,,,,,,,,b681e71e,2c25d4f5,dcf81436
729287,2014,1,2.6,Mumbai Indians,Royal Challengers Bangalore,AP Tare,MEK Hussey,MA Starc,0,0,,,,,,,,,,855a210c,48fd7349,3fb19989
392237,2009,1,8.4,Delhi Daredevils,Deccan Chargers,TM Dilshan,V Sehwag,A Symonds,4,0,,,,,,,,,,5bdcdb72,8ba8195d,bd77eb62
419146,2009/10,1,14.2,Mumbai Indians,Kings XI Punjab,KA Pollard,JP Duminy,RR Powar,2,0,,,,,,,,,,a757b0d8,2e8994e7,5d096f3d
1304091,2022,1,10.1,Lucknow Super Giants,Delhi Capitals,KL Rahul,DJ Hooda,AR Patel,1,0,,,,,,,,,,b17e2f24,73ad96ed,2e171977
1136604,2018,2,7.5,Kings XI Punjab,Kolkata Knight Riders,KK Nair,KL Rahul,AD Russell,0,0,,,,,,,,,,944533a5,b17e2f24,bbd41817
598067,2013,2,3.1,Delhi Daredevils,Pune Warriors,B Chipli,DPMD Jayawardene,AB Dinda,0,0,,,,,,,,,,5451a2c1,d18f9182,66b30f71
1175357,2019,2,15.2,Kolkata Knight Riders,Sunrisers Hyderabad,N Rana,AD Russell,Rashid Khan,0,0,,,,,,,,,,fb2d1dda,bbd41817,5f547c8b
829731,2015,1,1.3,Delhi Daredevils,Sunrisers Hyderabad,SS Iyer,MA Agarwal,DW Steyn,0,0,,,,,,,,,,85ec8e33,00ea847a,8fd1a8f5
1136587,2018,1,14.3,Chennai Super Kings,Mumbai Indians,SK Raina,MS Dhoni,HH Pandya,1,0,,,,,,,,,,1dc12ab9,4a8a2e3b,dbe50b21
501232,2011,2,19.1,Pune Warriors,Royal Challengers Bangalore,RV Uthappa,Harpreet Singh,S Aravind,4,0,,,,,,,,,,1c17e270,28c78fb3,957532de
1237178,2020/21,2,3.6,Sunrisers Hyderabad,Royal Challengers Bangalore,MK Pandey,DA Warner,NA Saini,4,0,,,,,,,,,,93b4fc78,dcce6f09,21d4e29b
1216494,2020/21,2,12.6,Royal Challengers Bangalore,Kolkata Knight Riders,Gurkeerat Singh,V Kohli,LH Ferguson,0,0,,,,,,,,,,6eb146d2,ba607b88,2f9d0389
548312,2012,2,17.6,Kolkata Knight Riders,Rajasthan Royals,B Lee,MK Tiwary,A Singh,2,0,,,,,,,,,,dd09ff8e,26e5cabf,5b040b81
1136617,2018,1,14.2,Sunrisers Hyderabad,Chennai Super Kings,CR Brathwaite,YK Pathan,DJ Bravo,0,1,1.0,,,,,,,,,e342e5fb,3c6ffae8,87e562a9
548356,2012,2,17.5,Royal Challengers Bangalore,Deccan Chargers,AB de Villiers,J Syed Mohammad,DW Steyn,4,0,,,,,,,,,,c4487b84,c64c2443,8fd1a8f5
501263,2011,2,8.1,Rajasthan Royals,Mumbai Indians,R Dravid,SR Watson,KA Pollard,0,0,,,,,,,,,,0184dc35,4329fbb5,a757b0d8
829725,2015,1,15.4,Kings XI Punjab,Delhi Daredevils,DA Miller,GJ Maxwell,Imran Tahir,1,0,,,,,,,,,,d67d5f00,b681e71e,acee4cc4
1312200,2022,2,8.2,Gujarat Titans,Rajasthan Royals,HH Pandya,Shubman Gill,M Prasidh Krishna,0,0,,,,,,,,,,dbe50b21,b4b99816,85e0cf10
1136580,2018,1,6.3,Chennai Super Kings,Sunrisers Hyderabad,F du Plessis,SK Raina,Shakib Al Hasan,1,0,,,,,,,,,,3355b542,1dc12ab9,7dc35884
598024,2013,2,15.5,Delhi Daredevils,Mumbai Indians,DPMD Jayawardene,V Sehwag,SL Malinga,0,0,,,,,,lbw,DPMD Jayawardene,,,d18f9182,8ba8195d,a12e1d51
